Combo #,Median Image Size,F1 Score,Precision,Recall,Image Count,F1 Diff
549,189564.59322033898,0.16334661354581673,0.4749034749034749,0.09863672814755413,59,-0.21378478063673093
550,115498.20408163265,0.20318237454100369,0.4289405684754522,0.13311948676824378,98,-0.17394901964154397
551,119272.44943820225,0.19975186104218362,0.4410958904109589,0.12910986367281477,89,-0.17737953314036403
552,128003.89873417722,0.18962203715566942,0.4713375796178344,0.11868484362469928,79,-0.18750935702687824
553,132064.60869565216,0.17477003942181338,0.48363636363636364,0.10665597433841219,69,-0.20236135476073427
554,136302.77966101695,0.16176470588235292,0.4859437751004016,0.09703287890938252,59,-0.21536668830019473
555,952081.9898989899,0.18992248062015504,0.4883720930232558,0.11788291900561347,99,-0.1872089135623926
556,954463.9777777778,0.1773981603153745,0.4909090909090909,0.1082598235765838,90,-0.19973323386717315
557,957584.575,0.16498993963782696,0.5040983606557377,0.09863672814755413,80,-0.2121414545447207
558,960190.1857142857,0.14423076923076925,0.5023923444976076,0.08420208500400962,70,-0.2329006249517784
559,963495.75,0.12244897959183673,0.5,0.06976744186046512,60,-0.25468241459071095
560,831584.6868686868,0.24425770308123249,0.4052044609665427,0.1748195669607057,99,-0.13287369110131517
561,833363.4333333333,0.2352941176470588,0.4188911704312115,0.1635926222935044,90,-0.14183727653548886
562,835701.375,0.2232835820895522,0.4369158878504673,0.14995990376904572,80,-0.15384781209299545
563,837622.6857142857,0.20531849103277677,0.4486486486486487,0.13311948676824378,70,-0.17181290314977088
564,839928.5166666667,0.18530351437699683,0.4559748427672956,0.11627906976744186,60,-0.19182787980555083
565,181159.27551020408,0.1889952153110048,0.37176470588235294,0.12670408981555734,98,-0.18813617887154285
566,181554.23595505618,0.1863580998781973,0.38734177215189874,0.1226944667201283,89,-0.19077329430435036
567,181861.72151898735,0.16855345911949685,0.39067055393586003,0.107457898957498,79,-0.2085779350630508
568,182282.85507246378,0.15819935691318326,0.39935064935064934,0.09863672814755413,69,-0.2189320372693644
569,182834.05084745763,0.14980289093298294,0.41454545454545455,0.09141940657578188,59,-0.22732850324956472
570,111328.1836734694,0.18696186961869618,0.40105540897097625,0.1218925421010425,98,-0.19016952456385147
571,114976.33707865169,0.18430884184308843,0.41225626740947074,0.11868484362469928,89,-0.19282255233945922
572,123014.25316455697,0.16940581542351452,0.4,0.107457898957498,79,-0.20772557875903314
573,126804.34782608696,0.15901745313510018,0.41,0.09863672814755413,69,-0.21811394104744747
574,130869.74576271187,0.1490765171503958,0.4200743494423792,0.09061748195669607,59,-0.22805487703215185
575,883834.9494949495,0.17285531370038415,0.42857142857142855,0.1082598235765838,99,-0.2042760804821635
576,886074.6333333333,0.16156351791530943,0.4305555555555556,0.09943865276663993,90,-0.21556787626723822
577,889113.475,0.14893617021276595,0.4357976653696498,0.08981555733761026,80,-0.2281952239697817
578,891500.7,0.13568521031207595,0.44052863436123346,0.08019246190858059,70,-0.2414461838704717
579,894268.65,0.11715481171548119,0.44919786096256686,0.0673616680032077,60,-0.25997658246706645
580,718439.808080808,0.14910659272951324,0.32180851063829785,0.09703287890938252,99,-0.22802480145303441
581,719891.2777777778,0.14680050188205773,0.3371757925072046,0.09382518043303929,90,-0.23033089230048992
582,721904.5875,0.1377091377091377,0.3485342019543974,0.08580593424218123,80,-0.23942225647340995
583,723454.9428571429,0.1283068783068783,0.3660377358490566,0.07778668805132317,70,-0.24882451587566934
584,725253.3833333333,0.11804613297150611,0.3832599118942731,0.06976744186046512,60,-0.25908526121104153
585,166176.6326530612,0.12721311475409838,0.3489208633093525,0.07778668805132317,98,-0.24991827942844927
586,166528.52808988764,0.126078301260783,0.36538461538461536,0.07618283881315156,89,-0.25105309292176464
587,166946.91139240508,0.11725067385444744,0.3670886075949367,0.06976744186046512,79,-0.2598807203281002
588,167344.3188405797,0.11073137388926864,0.375,0.06495589414595028,69,-0.266400020293279
589,167796.59322033898,0.10438413361169102,0.39473684210526316,0.060144346431435444,59,-0.27274726057085663
590,100669.90816326531,0.12220762155059132,0.3381818181818182,0.07457898957497995,98,-0.2549237726319563
591,103991.85393258427,0.12029081295439524,0.34210526315789475,0.07297514033680834,89,-0.2568405812281524
592,111135.46835443038,0.11605937921727394,0.3659574468085106,0.06896551724137931,79,-0.2610720149652737
593,114606.44927536232,0.10958904109589042,0.3755868544600939,0.06415396952686447,69,-0.26754235308665725
594,118084.71186440678,0.10277777777777777,0.38341968911917096,0.05934242181234964,59,-0.27435361640476985
595,736107.2727272727,0.1468994581577363,0.2946859903381642,0.09783480352846832,99,-0.23023193602481135
596,737630.0222222222,0.14364640883977903,0.306282722513089,0.09382518043303929,90,-0.23348498534276863
597,739939.35,0.1385390428211587,0.3225806451612903,0.08821170809943865,80,-0.23859235136138895
598,741582.8285714285,0.13497728747566515,0.35374149659863946,0.08340016038492382,70,-0.2421541067068825
599,743531.7166666667,0.12458581842279655,0.35877862595419846,0.07538091419406576,60,-0.2525455757597511
600,404000.1313131313,0.3997965412004069,0.5465924895688457,0.3151563753007217,99,0.022665147017859266
601,404893.0,0.3714285714285714,0.5458786936236392,0.2814755412991179,90,-0.005702822753976267
602,406157.1,0.33480662983425413,0.5381882770870338,0.2429831595829992,80,-0.04232476434829352
603,407200.54285714286,0.29804372842347526,0.5274949083503055,0.20769847634322375,70,-0.07908766575907239
604,408450.2166666667,0.2620192307692308,0.5227817745803357,0.1748195669607057,60,-0.11511216341331687
605,181913.88775510204,0.21313364055299538,0.3783231083844581,0.1483560545308741,98,-0.16399775362955227
606,182437.29213483146,0.20816085156712008,0.3963963963963964,0.14113873295910184,89,-0.16897054261542757
607,182891.98734177215,0.20408163265306123,0.44594594594594594,0.132317562149158,79,-0.17304976152948642
608,183512.47826086957,0.1905972045743329,0.45871559633027525,0.12028869286287089,69,-0.18653418960821475
609,184240.4406779661,0.17601043024771837,0.47038327526132406,0.1082598235765838,59,-0.20112096393482928
610,117315.79591836735,0.21462264150943394,0.4053452115812918,0.14595028067361668,98,-0.1625087526731137
611,121269.80898876404,0.21274038461538464,0.4244604316546763,0.14194065757818766,89,-0.16439100956716302
612,129904.27848101266,0.19851116625310175,0.4383561643835616,0.12830793905372895,79,-0.1786202279294459
613,133939.72463768115,0.18666666666666668,0.4481707317073171,0.11788291900561347,69,-0.19046472751588098
614,138393.50847457626,0.17340286831812257,0.4634146341463415,0.10665597433841219,59,-0.20372852586442508
615,929664.0606060605,0.3480693900391718,0.575925925925926,0.24939855653568566,99,-0.02906200414337584
616,932218.6888888889,0.3185227928447778,0.5679012345679012,0.22133119486768243,90,-0.05860860133776985
617,936418.6625,0.29576624925462136,0.5767441860465117,0.19887730553327987,80,-0.08136514492792629
618,938246.9571428571,0.26178660049627794,0.5780821917808219,0.16920609462710506,70,-0.11534479368626971
619,940618.45,0.23136246786632392,0.5825242718446602,0.14434643143544507,60,-0.14576892631622373
620,749312.0505050505,0.3164812942366026,0.42818057455540354,0.25100240577385724,99,-0.06065009994594506
621,751957.0777777778,0.30047443331576174,0.43846153846153846,0.2285485164394547,90,-0.07665696086678592
622,755474.25,0.2811289429994466,0.45357142857142857,0.2036888532477947,80,-0.09600245118310108
623,758353.2,0.25754060324825984,0.46540880503144655,0.17802726543704891,70,-0.11959079093428782
624,761599.25,0.22344322344322343,0.4680306905370844,0.1467522052927025,60,-0.15368817073932423
625,165384.83673469388,0.22569832402234635,0.3720073664825046,0.1619887730553328,98,-0.1514330701602013
626,165922.21348314607,0.2220943613348677,0.39307535641547864,0.15477145148356056,89,-0.15503703284767995
627,166465.8734177215,0.20933014354066987,0.4117647058823529,0.14033680834001605,79,-0.16780125064187779
628,167083.20289855072,0.19518221124150711,0.42473118279569894,0.12670408981555734,69,-0.18194918294104054
629,167794.88135593222,0.17624521072796934,0.43260188087774293,0.11066559743384122,59,-0.20088618345457832
630,107867.59183673469,0.2298716452742124,0.42184154175588867,0.15797914995990378,98,-0.14725974890833526
631,111474.41573033707,0.2255369928400955,0.4405594405594406,0.15156375300721733,89,-0.15159440134245214
632,119088.01265822785,0.21020656136087487,0.43358395989974935,0.13873295910184444,79,-0.16692483282167278
633,122845.55072463768,0.19661865998747655,0.44857142857142857,0.12590216519647154,69,-0.1805127341950711
