Combo #,Median Image Size,F1 Score,Precision,Recall,Image Count,F1 Diff
575,623014.9191919192,0.33333333333333337,0.35082872928176795,0.3175,99,-0.05691056910569098
576,622691.4444444445,0.3251366120218579,0.35843373493975905,0.2975,90,-0.06510729041716645
577,622634.1625,0.3025936599423631,0.35714285714285715,0.2625,80,-0.08765024249666126
578,621739.9857142858,0.27397260273972607,0.35019455252918286,0.225,70,-0.11627129969929828
579,621557.5166666667,0.24154589371980675,0.3393665158371041,0.1875,60,-0.1486980087192176
580,513259.0,0.3713450292397661,0.4471830985915493,0.3175,99,-0.01889887319925826
581,513003.15555555554,0.35757575757575755,0.45384615384615384,0.295,90,-0.0326681448632668
582,512972.0125,0.33386327503974567,0.4585152838427948,0.2625,80,-0.05638062739927868
583,512391.3714285714,0.3166666666666667,0.475,0.2375,70,-0.07357723577235764
584,512349.5,0.29422066549912435,0.49122807017543857,0.21,60,-0.0960232369399
585,124326.52040816327,0.25380710659898476,0.39267015706806285,0.1875,98,-0.1364367958400396
586,124284.96629213484,0.24956672443674177,0.4067796610169492,0.18,89,-0.14067717800228258
587,124273.48101265823,0.23255813953488372,0.4088050314465409,0.1625,79,-0.15768576290414063
588,124177.01449275362,0.2185185185185185,0.42142857142857143,0.1475,69,-0.17172538392050585
589,124145.74576271187,0.19771863117870722,0.4126984126984127,0.13,59,-0.19252527126031713
590,36350.010204081635,0.2673992673992674,0.5,0.1825,98,-0.12284463503975696
591,37359.41573033708,0.2542056074766355,0.5037037037037037,0.17,89,-0.13603829496238884
592,37615.037974683546,0.23846153846153845,0.5166666666666667,0.155,79,-0.1517823639774859
593,39553.85507246377,0.22970297029702968,0.5523809523809524,0.145,69,-0.16054093214199466
594,40489.23728813559,0.21052631578947367,0.5531914893617021,0.13,59,-0.17971758664955068
595,514643.7272727273,0.3431952662721894,0.42028985507246375,0.29,99,-0.04704863616683497
596,514395.35555555555,0.3302752293577982,0.4251968503937008,0.27,90,-0.059968673081226165
597,514354.95,0.30769230769230765,0.42857142857142855,0.24,80,-0.0825515947467167
598,513773.7571428571,0.2981574539363484,0.4517766497461929,0.2225,70,-0.09208644850267594
599,513725.1666666667,0.2736842105263158,0.4588235294117647,0.195,60,-0.11655969191270854
600,301839.8585858586,0.3899233296823658,0.3469785575048733,0.445,99,-0.0003205727566585326
601,301653.13333333336,0.371824480369515,0.34549356223175964,0.4025,90,-0.01841942206950936
602,301561.075,0.35582822085889576,0.3493975903614458,0.3625,80,-0.03441568158012859
603,301032.3714285714,0.33597883597883593,0.35674157303370785,0.3175,70,-0.054265066460188416
604,300916.18333333335,0.3092198581560284,0.35737704918032787,0.2725,60,-0.08102404428299592
605,134073.85714285713,0.2845849802371541,0.3008356545961003,0.27,98,-0.10565892220187023
606,133968.8202247191,0.27747252747252743,0.3079268292682927,0.2525,89,-0.11277137496649692
607,133948.83544303797,0.26187050359712233,0.30847457627118646,0.2275,79,-0.12837339884190202
608,133639.75362318842,0.25531914893617025,0.32558139534883723,0.21,69,-0.1349247535028541
609,133604.69491525425,0.2411575562700965,0.33783783783783783,0.1875,59,-0.14908634616892785
610,41634.9693877551,0.3143350604490501,0.5083798882681564,0.2275,98,-0.07590884198997427
611,42772.730337078654,0.304424778761062,0.5212121212121212,0.215,89,-0.08581912367796235
612,43083.59493670886,0.28832116788321166,0.5337837837837838,0.1975,79,-0.10192273455581269
613,45268.86956521739,0.2808988764044944,0.5597014925373134,0.1875,69,-0.10934502603452995
614,46363.4406779661,0.2548262548262548,0.559322033898305,0.165,59,-0.13541764761276953
615,678857.101010101,0.4069767441860465,0.3804347826086957,0.4375,99,0.016732841747022165
616,678172.8666666667,0.3887530562347188,0.3803827751196172,0.3975,90,-0.0014908462043055626
617,677626.875,0.3743455497382199,0.39285714285714285,0.3575,80,-0.015898352700804474
618,675340.6,0.3457814661134163,0.38699690402476783,0.3125,70,-0.044462436325608035
619,674620.6833333333,0.3181148748159058,0.3870967741935484,0.27,60,-0.07212902762311857
620,492218.1919191919,0.3157894736842105,0.28125,0.36,99,-0.07445442875481384
621,491885.06666666665,0.3021914648212226,0.28051391862955033,0.3275,90,-0.08805243761780174
622,491772.8125,0.2895705521472392,0.28433734939759037,0.295,80,-0.10067335029178515
623,490875.4,0.28125000000000006,0.29347826086956524,0.27,70,-0.10899390243902429
624,490770.6666666667,0.25348189415041783,0.2861635220125786,0.2275,60,-0.13676200828860652
625,117283.6530612245,0.21608643457382953,0.20785219399538107,0.225,98,-0.17415746786519481
626,117209.17977528089,0.21717171717171715,0.2193877551020408,0.215,89,-0.1730721852673072
627,117194.9493670886,0.21024258760107817,0.22807017543859648,0.195,79,-0.18000131483794618
628,116983.21739130435,0.19943019943019943,0.23178807947019867,0.175,69,-0.19081370300882491
629,116952.71186440678,0.19062027231467474,0.2413793103448276,0.1575,59,-0.1996236301243496
630,37112.5306122449,0.31345826235093693,0.4919786096256685,0.23,98,-0.07678564008808741
631,38131.3595505618,0.29965156794425085,0.4942528735632184,0.215,89,-0.0905923344947735
632,38410.15189873418,0.2795698924731183,0.4936708860759494,0.195,79,-0.11067400996590604
633,40363.50724637681,0.2597402597402597,0.5035971223021583,0.175,69,-0.13050364269876463
634,41352.745762711864,0.2361904761904762,0.496,0.155,59,-0.15405342624854815
635,524477.1515151515,0.4350282485875706,0.5,0.385,99,0.04478434614854626
636,524051.7111111111,0.423076923076923,0.5181159420289855,0.3575,90,0.03283302063789867
637,523903.2125,0.39753466872110943,0.5180722891566265,0.3225,80,0.007290766282085082
638,522851.14285714284,0.36833602584814207,0.5205479452054794,0.285,70,-0.02190787659088228
639,522738.6,0.3390410958904109,0.5380434782608695,0.2475,60,-0.05120280654861342
640,408837.9191919192,0.3333333333333333,0.31222707423580787,0.3575,99,-0.05691056910569103
641,408592.1777777778,0.3191230207064555,0.31116389548693585,0.3275,90,-0.07112088173256886
642,408510.225,0.29896907216494845,0.30851063829787234,0.29,80,-0.0912748302740759
643,407853.7571428571,0.2810368349249659,0.30930930930930933,0.2575,70,-0.10920706751405845
644,407746.93333333335,0.2565597667638484,0.3076923076923077,0.22,60,-0.13368413567517595
645,104512.33673469388,0.2,0.20526315789473684,0.195,98,-0.19024390243902434
646,104472.21348314607,0.19466666666666668,0.20857142857142857,0.1825,89,-0.19557723577235767
647,104465.79746835443,0.18309859154929578,0.20967741935483872,0.1625,79,-0.20714531088972857
648,104363.95652173914,0.1761194029850746,0.21851851851851853,0.1475,69,-0.21412449945394973
649,104352.2372881356,0.16534181240063595,0.22707423580786026,0.13,59,-0.2249020900383884
650,33693.28571428572,0.25170068027210885,0.39361702127659576,0.185,98,-0.1385432221669155
651,34604.14606741573,0.24253075571177504,0.40828402366863903,0.1725,89,-0.1477131467272493
652,34849.6835443038,0.22141560798548093,0.40397350993377484,0.1525,79,-0.16882829445354341
653,36621.6231884058,0.21468926553672316,0.4351145038167939,0.1425,69,-0.1755546369023012
654,37498.186440677964,0.19379844961240308,0.43103448275862066,0.125,59,-0.19644545282662126
655,437533.2525252525,0.3715529753265603,0.4429065743944637,0.32,99,-0.018690927112464062
656,437189.3333333333,0.3463855421686746,0.4356060606060606,0.2875,90,-0.04385836027034973
657,437110.4,0.32278481012658233,0.4396551724137931,0.255,80,-0.06745909231244201
658,436417.8,0.3038397328881469,0.457286432160804,0.2275,70,-0.08640416955087743
659,436154.9666666667,0.27816901408450706,0.47023809523809523,0.1975,60,-0.11207488835451729
660,370404.8787878788,0.3,0.28043478260869564,0.3225,99,-0.09024390243902436
661,370198.86666666664,0.2871046228710462,0.2796208530805687,0.295,90,-0.10313927956797814
662,370118.3,0.2692307692307693,0.27631578947368424,0.2625,80,-0.12101313320825507
663,369486.7571428571,0.2554347826086957,0.27976190476190477,0.235,70,-0.13480911983032867
664,369379.86666666664,0.2308802308802309,0.27303754266211605,0.2,60,-0.15936367155879344
665,97715.39795918367,0.17766497461928935,0.18041237113402062,0.175,98,-0.212578927819735
666,97701.86516853933,0.17195767195767195,0.18258426966292135,0.1625,89,-0.2182862304813524
667,97715.79746835443,0.16853932584269662,0.19230769230769232,0.15,79,-0.22170457659632772
668,97663.59420289854,0.15976331360946747,0.1956521739130435,0.135,69,-0.23048058882955688
669,97656.33898305085,0.14488188976377953,0.19574468085106383,0.115,59,-0.24536201267524482
670,31947.438775510203,0.20875420875420872,0.31958762886597936,0.155,98,-0.18148969368481563
671,32808.58426966292,0.2017391304347826,0.3314285714285714,0.145,89,-0.18850477200424176
672,33038.696202531646,0.1935483870967742,0.34177215189873417,0.135,79,-0.19669551534225016
673,34720.72463768116,0.18784530386740333,0.35664335664335667,0.1275,69,-0.202398598571621
674,35538.15254237288,0.16443594646271512,0.34959349593495936,0.1075,59,-0.22580795597630923
675,387559.9898989899,0.2442159383033419,0.25132275132275134,0.2375,99,-0.14602796413568245
676,387306.23333333334,0.22841965471447542,0.24362606232294617,0.215,90,-0.16182424772454893
677,387191.5625,0.223463687150838,0.25316455696202533,0.2,80,-0.16678021528818635
678,386538.3714285714,0.2026431718061674,0.24555160142348753,0.1725,70,-0.18760073063285695
679,386369.0,0.1781874039938556,0.23107569721115537,0.145,60,-0.21205649844516875
680,314219.28282828286,0.32222222222222224,0.3625,0.29,99,-0.0680216802168021
681,314035.27777777775,0.30835734870317005,0.36394557823129253,0.2675,90,-0.0818865537358543
682,313998.4125,0.2827067669172932,0.35471698113207545,0.235,80,-0.10753713552173116
683,313506.5714285714,0.26332288401253917,0.35294117647058826,0.21,70,-0.12692101842648518
684,313408.76666666666,0.23202614379084965,0.33490566037735847,0.1775,60,-0.1582177586481747
685,85729.24489795919,0.18662519440124414,0.24691358024691357,0.15,98,-0.2036187080377802
686,85723.73033707865,0.17977528089887643,0.25112107623318386,0.14,89,-0.21046862154014792
687,85720.24050632911,0.16583747927031509,0.24630541871921183,0.125,79,-0.22440642316870926
688,85700.57971014493,0.16123499142367068,0.2568306010928962,0.1175,69,-0.22900891101535367
689,85681.50847457627,0.13523131672597863,0.2345679012345679,0.095,59,-0.25501258571304575
690,28352.897959183672,0.20111731843575423,0.39416058394160586,0.135,98,-0.18912658400327012
691,29114.03370786517,0.19047619047619047,0.4,0.125,89,-0.19976771196283388
692,29298.392405063292,0.17254901960784316,0.4,0.11,79,-0.21769488283118119
693,30769.0,0.16432865731462923,0.41414141414141414,0.1025,69,-0.22591524512439512
694,31456.28813559322,0.13934426229508198,0.38636363636363635,0.085,59,-0.2508996401439424
695,315468.58585858584,0.29085872576177285,0.32608695652173914,0.2625,99,-0.0993851766772515
696,315278.4666666667,0.28120516499282644,0.32996632996632996,0.245,90,-0.10903873744619791
697,315224.2625,0.2608695652173913,0.3258426966292135,0.2175,80,-0.12937433722163305
698,314722.3,0.24572317262830484,0.32510288065843623,0.1975,70,-0.1445207298107195
699,314609.2166666667,0.21753246753246752,0.3101851851851852,0.1675,60,-0.17271143490655683
700,933666.8888888889,0.31355932203389836,0.36038961038961037,0.2775,99,-0.07668458040512599
701,932032.9666666667,0.30498533724340177,0.36879432624113473,0.26,90,-0.08525856519562258
702,931276.575,0.28264208909370203,0.3665338645418327,0.23,80,-0.10760181334532232
703,927785.3571428572,0.26645264847512035,0.3721973094170404,0.2075,70,-0.123791253963904
704,926454.25,0.24108658743633277,0.37566137566137564,0.1775,60,-0.14915731500269158
705,188053.23469387754,0.16076294277929157,0.17664670658682635,0.1475,98,-0.22948095965973278
706,187809.62921348316,0.15691868758915833,0.18272425249169436,0.1375,89,-0.23332521484986601
707,187735.18987341772,0.14457831325301204,0.18181818181818182,0.12,79,-0.2456655891860123
708,187220.97101449277,0.14556962025316458,0.19827586206896552,0.115,69,-0.24467428218585976
709,187055.15254237287,0.1277310924369748,0.19487179487179487,0.095,59,-0.2625128100020495
710,14246.459183673469,0,0.0,0.0,98,-0.39024390243902435
711,14915.044943820225,0,0.0,0.0,89,-0.39024390243902435
712,15310.12658227848,0,0.0,0.0,79,-0.39024390243902435
713,16606.159420289856,0,0.0,0.0,69,-0.39024390243902435
714,17462.86440677966,0,0.0,0.0,59,-0.39024390243902435
715,960371.2929292929,0.24926686217008798,0.30141843971631205,0.2125,99,-0.14097704026893637
716,958595.4777777778,0.22796352583586627,0.29069767441860467,0.1875,90,-0.16228037660315808
717,957819.55,0.20800000000000002,0.28888888888888886,0.1625,80,-0.18224390243902433
718,953980.6428571428,0.2050420168067227,0.3128205128205128,0.1525,70,-0.18520188563230164
719,952617.3666666667,0.1869488536155203,0.31736526946107785,0.1325,60,-0.20329504882350405
720,858540.5353535353,0.15740740740740744,0.2056451612903226,0.1275,99,-0.2328364950316169
721,857317.588888889,0.15409309791332262,0.21524663677130046,0.12,90,-0.23615080452570172
722,857031.35,0.14502529510961215,0.22279792746113988,0.1075,80,-0.2452186073294122
723,854372.4571428571,0.14335664335664336,0.23837209302325582,0.1025,70,-0.246887259082381
724,853737.9666666667,0.1282051282051282,0.23972602739726026,0.0875,60,-0.26203877423389615
725,176410.57142857142,0.11635220125786164,0.15677966101694915,0.0925,98,-0.2738917011811627
726,176229.0224719101,0.12012987012987013,0.1712962962962963,0.0925,89,-0.2701140323091542
727,176189.62025316455,0.11486486486486489,0.17708333333333334,0.085,79,-0.2753790375741595
728,175806.8115942029,0.11169284467713787,0.18497109826589594,0.08,69,-0.2785510577618865
729,175694.35593220338,0.10526315789473684,0.19205298013245034,0.0725,59,-0.2849807445442875
730,13669.69387755102,0,0.0,0.0,98,-0.39024390243902435
731,14313.460674157302,0,0.0,0.0,89,-0.39024390243902435
732,14688.822784810127,0,0.0,0.0,79,-0.39024390243902435
733,15932.217391304348,0,0.0,0.0,69,-0.39024390243902435
734,16760.627118644068,0,0.0,0.0,59,-0.39024390243902435
735,870948.1616161616,0.14397496087636932,0.19246861924686193,0.115,99,-0.24626894156265502
736,869753.0555555555,0.14285714285714285,0.2037037037037037,0.11,90,-0.2473867595818815
737,869487.2375,0.13310580204778158,0.20967741935483872,0.0975,80,-0.25713810039124274
738,866788.7,0.13427561837455831,0.2289156626506024,0.095,70,-0.25596828406446603
739,866115.8833333333,0.12244897959183675,0.23741007194244604,0.0825,60,-0.2677949228471876
740,783219.0202020202,0.08275862068965517,0.13333333333333333,0.06,99,-0.3074852817493692
741,782204.2555555556,0.0843585237258348,0.14201183431952663,0.06,90,-0.30588537871318955
742,782056.2125,0.07272727272727272,0.13333333333333333,0.05,80,-0.31751662971175165
743,779874.5857142857,0.075046904315197,0.15037593984962405,0.05,70,-0.31519699812382734
744,779362.85,0.06614785992217899,0.14912280701754385,0.0425,60,-0.3240960425168454
745,164759.6224489796,0.03741496598639456,0.05851063829787234,0.0275,98,-0.3528289364526298
746,164622.44943820225,0.0382608695652174,0.06285714285714286,0.0275,89,-0.35198303287380694
747,164606.27848101265,0.036101083032490974,0.06493506493506493,0.025,79,-0.35414281940653336
748,164322.26086956522,0.037105751391465686,0.07194244604316546,0.025,69,-0.35313815104755863
749,164255.2033898305,0.034351145038167934,0.07258064516129033,0.0225,59,-0.3558927574008564
750,13020.938775510203,0,0.0,0.0,98,-0.39024390243902435
751,13629.41573033708,0,0.0,0.0,89,-0.39024390243902435
752,13985.20253164557,0,0.0,0.0,79,-0.39024390243902435
753,15156.188405797102,0,0.0,0.0,69,-0.39024390243902435
754,15931.627118644068,0,0.0,0.0,59,-0.39024390243902435
755,789713.6060606061,0.07956600361663653,0.1437908496732026,0.055,99,-0.31067789882238783
756,788649.9666666667,0.08103130755064457,0.15384615384615385,0.055,90,-0.30921259488837977
757,788475.9875,0.06818181818181818,0.140625,0.045,80,-0.32206208425720617
758,786165.1714285715,0.07031249999999999,0.16071428571428573,0.045,70,-0.31993140243902435
759,785613.65,0.060362173038229376,0.15463917525773196,0.0375,60,-0.32988172940079497
760,737481.595959596,0.0684931506849315,0.10869565217391304,0.05,99,-0.32175075175409285
761,736586.3,0.07005253940455342,0.11695906432748537,0.05,90,-0.32019136303447093
762,736504.3375,0.06533575317604357,0.11920529801324503,0.045,80,-0.3249081492629808
763,734588.5142857142,0.0675422138836773,0.13533834586466165,0.045,70,-0.32270168855534703
764,734230.6,0.06614785992217899,0.14912280701754385,0.0425,60,-0.3240960425168454
765,157535.38775510204,0.06535947712418301,0.09433962264150944,0.05,98,-0.32488442531484135
766,157423.4382022472,0.06711409395973156,0.10204081632653061,0.05,89,-0.3231298084792928
767,157421.15189873418,0.06608695652173911,0.10857142857142857,0.0475,79,-0.3241569459172852
768,157183.69565217392,0.0683453237410072,0.12179487179487179,0.0475,69,-0.32189857869801713
769,157149.35593220338,0.06779661016949153,0.13740458015267176,0.045,59,-0.32244729226953284
770,12559.744897959185,0,0.0,0.0,98,-0.39024390243902435
771,13149.921348314607,0,0.0,0.0,89,-0.39024390243902435
772,13504.569620253165,0,0.0,0.0,79,-0.39024390243902435
773,14628.27536231884,0,0.0,0.0,69,-0.39024390243902435
774,15379.389830508475,0,0.0,0.0,59,-0.39024390243902435
775,738299.5454545454,0.06896551724137932,0.1111111111111111,0.05,99,-0.321278385197645
776,737398.3333333334,0.07054673721340389,0.11976047904191617,0.05,90,-0.31969716522562047
777,737326.9625,0.06593406593406594,0.1232876712328767,0.045,80,-0.3243098365049584
778,735404.9142857143,0.0683111954459203,0.14173228346456693,0.045,70,-0.32193270699310406
779,735056.4333333333,0.06692913385826771,0.1574074074074074,0.0425,60,-0.32331476858075664
780,635696.5252525252,0.08695652173913042,0.12217194570135746,0.0675,99,-0.3032873806998939
781,634926.1888888889,0.08940397350993377,0.1323529411764706,0.0675,90,-0.30083992892909056
782,634888.5875,0.08934707903780069,0.14285714285714285,0.065,80,-0.30089682340122365
783,633307.9857142858,0.08896797153024912,0.15432098765432098,0.0625,70,-0.30127593090877525
784,633044.0333333333,0.08839779005524862,0.16783216783216784,0.06,60,-0.30184611238377573
785,141270.29591836734,0.07535321821036108,0.10126582278481013,0.06,98,-0.3148906842286633
786,141178.3033707865,0.07754442649434572,0.1095890410958904,0.06,89,-0.3126994759446786
787,141197.05063291139,0.0773109243697479,0.11794871794871795,0.0575,79,-0.31293297806927645
788,141024.85507246378,0.07972270363951474,0.12994350282485875,0.0575,69,-0.3105211987995096
789,141008.62711864407,0.08333333333333334,0.1513157894736842,0.0575,59,-0.30691056910569103
790,11309.80612244898,0,0.0,0.0,98,-0.39024390243902435
791,11842.359550561798,0,0.0,0.0,89,-0.39024390243902435
792,12189.746835443038,0,0.0,0.0,79,-0.39024390243902435
793,13207.59420289855,0,0.0,0.0,69,-0.39024390243902435
794,13902.016949152543,0,0.0,0.0,59,-0.39024390243902435
795,635696.5252525252,0.08695652173913042,0.12217194570135746,0.0675,99,-0.3032873806998939
796,634926.1888888889,0.08940397350993377,0.1323529411764706,0.0675,90,-0.30083992892909056
797,634888.5875,0.08934707903780069,0.14285714285714285,0.065,80,-0.30089682340122365
798,633307.9857142858,0.08896797153024912,0.15432098765432098,0.0625,70,-0.30127593090877525
799,633044.0333333333,0.08839779005524862,0.16783216783216784,0.06,60,-0.30184611238377573
800,667114.8585858586,0.3523654159869494,0.5070422535211268,0.27,99,-0.03787848645207492
801,666258.5,0.34505862646566166,0.5228426395939086,0.2575,90,-0.04518527597336269
802,665875.0875,0.33217993079584773,0.5393258426966292,0.24,80,-0.058063971643176615
803,663945.9714285714,0.3087971274685817,0.5477707006369427,0.215,70,-0.08144677497044267
804,663299.7666666667,0.2988929889298893,0.5704225352112676,0.2025,60,-0.09135091350913505
805,126623.62244897959,0.13145539906103285,0.17573221757322174,0.105,98,-0.25878850337799153
806,126539.70786516854,0.1262135922330097,0.17889908256880735,0.0975,89,-0.26403031020601464
807,126515.78481012658,0.13153456998313662,0.20207253886010362,0.0975,79,-0.25870933245588773
808,126302.72463768115,0.12323943661971831,0.20833333333333334,0.0875,69,-0.26700446581930604
809,126259.71186440678,0.11764705882352941,0.2222222222222222,0.08,59,-0.27259684361549497
810,956.0,0,0,0.0,98,-0.39024390243902435
811,956.0,0,0,0.0,89,-0.39024390243902435
812,956.0,0,0,0.0,79,-0.39024390243902435
813,956.0,0,0,0.0,69,-0.39024390243902435
814,956.0,0,0,0.0,59,-0.39024390243902435
815,667309.2121212122,0.3527454242928453,0.527363184079602,0.265,99,-0.03749847814617907
816,666455.0333333333,0.341296928327645,0.5376344086021505,0.25,90,-0.04894697411137933
817,666066.1875,0.32451499118165783,0.5508982035928144,0.23,80,-0.06572891125736652
818,664117.0714285715,0.29981718464351004,0.5578231292517006,0.205,70,-0.09042671779551431
819,663483.3166666667,0.2894736842105263,0.5833333333333334,0.1925,60,-0.10077021822849802
820,538203.8686868687,0.06821705426356589,0.08979591836734693,0.055,99,-0.32202684817545846
821,537879.1555555556,0.058346839546191236,0.08294930875576037,0.045,90,-0.3318970628928331
822,537797.025,0.06091370558375634,0.09424083769633508,0.045,80,-0.329330196855268
823,536831.4285714285,0.06039076376554175,0.10429447852760736,0.0425,70,-0.3298531386734826
824,536690.7333333333,0.055658627087198514,0.1079136690647482,0.0375,60,-0.3345852753518258
825,115673.57142857143,0.05669291338582677,0.07659574468085106,0.045,98,-0.3335509890531976
826,115610.5617977528,0.05237315875613748,0.07582938388625593,0.04,89,-0.3378707436828869
827,115590.43037974683,0.05460750853242321,0.08602150537634409,0.04,79,-0.33563639390660116
828,115422.50724637682,0.05366726296958855,0.09433962264150944,0.0375,69,-0.3365766394694358
829,115384.44067796611,0.051948051948051945,0.10071942446043165,0.035,59,-0.3382958504909724
830,956.0,0,0,0.0,98,-0.39024390243902435
831,956.0,0,0,0.0,89,-0.39024390243902435
832,956.0,0,0,0.0,79,-0.39024390243902435
833,956.0,0,0,0.0,69,-0.39024390243902435
834,956.0,0,0,0.0,59,-0.39024390243902435
835,538203.8686868687,0.06821705426356589,0.08979591836734693,0.055,99,-0.32202684817545846
836,537879.1555555556,0.058346839546191236,0.08294930875576037,0.045,90,-0.3318970628928331
837,537797.025,0.06091370558375634,0.09424083769633508,0.045,80,-0.329330196855268
838,536831.4285714285,0.06039076376554175,0.10429447852760736,0.0425,70,-0.3298531386734826
839,536690.7333333333,0.055658627087198514,0.1079136690647482,0.0375,60,-0.3345852753518258
840,477384.70707070705,0.08156028368794328,0.1402439024390244,0.0575,99,-0.3086836187510811
841,477182.9555555555,0.06972477064220182,0.1310344827586207,0.0475,90,-0.3205191317968225
842,477179.475,0.06818181818181818,0.140625,0.045,80,-0.32206208425720617
843,476448.0714285714,0.05917159763313609,0.14018691588785046,0.0375,70,-0.33107230480588823
844,476372.5333333333,0.057613168724279844,0.16279069767441862,0.035,60,-0.3326307337147445
845,106451.27551020408,0.06896551724137931,0.12582781456953643,0.0475,98,-0.32127838519764507
846,106414.4382022472,0.06666666666666667,0.12857142857142856,0.045,89,-0.3235772357723577
847,106407.70886075949,0.06870229007633587,0.14516129032258066,0.045,79,-0.32154161236268847
848,106279.8115942029,0.06286836935166995,0.14678899082568808,0.04,69,-0.3273755330873544
849,106252.22033898305,0.05645161290322581,0.14583333333333334,0.035,59,-0.33379228953579854
850,956.0,0,0,0.0,98,-0.39024390243902435
851,956.0,0,0,0.0,89,-0.39024390243902435
852,956.0,0,0,0.0,79,-0.39024390243902435
853,956.0,0,0,0.0,69,-0.39024390243902435
854,956.0,0,0,0.0,59,-0.39024390243902435
855,477384.70707070705,0.08156028368794328,0.1402439024390244,0.0575,99,-0.3086836187510811
856,477182.9555555555,0.06972477064220182,0.1310344827586207,0.0475,90,-0.3205191317968225
857,477179.475,0.06818181818181818,0.140625,0.045,80,-0.32206208425720617
858,476448.0714285714,0.05917159763313609,0.14018691588785046,0.0375,70,-0.33107230480588823
859,476372.5333333333,0.057613168724279844,0.16279069767441862,0.035,60,-0.3326307337147445
860,444787.77777777775,0.12589928057553956,0.22435897435897437,0.0875,99,-0.2643446218634848
861,444597.26666666666,0.12199630314232902,0.23404255319148937,0.0825,90,-0.26824759929669534
862,444606.1625,0.11406844106463877,0.23809523809523808,0.075,80,-0.2761754613743856
863,443940.45714285714,0.10693069306930693,0.2571428571428571,0.0675,70,-0.28331320936971743
864,443912.98333333334,0.10204081632653061,0.2777777777777778,0.0625,60,-0.28820308611249373
865,100884.5612244898,0.10093457943925234,0.2,0.0675,98,-0.289309322999772
866,100850.89887640449,0.09923664122137406,0.20967741935483872,0.065,89,-0.2910072612176503
867,100849.60759493671,0.08966861598440545,0.20353982300884957,0.0575,79,-0.3005752864546189
868,100736.14492753622,0.08835341365461848,0.22448979591836735,0.055,69,-0.3018904887844059
869,100723.32203389831,0.08247422680412371,0.23529411764705882,0.05,59,-0.30776967563490065
870,956.0,0,0,0.0,98,-0.39024390243902435
871,956.0,0,0,0.0,89,-0.39024390243902435
872,956.0,0,0,0.0,79,-0.39024390243902435
873,956.0,0,0,0.0,69,-0.39024390243902435
874,956.0,0,0,0.0,59,-0.39024390243902435
875,444787.77777777775,0.12589928057553956,0.22435897435897437,0.0875,99,-0.2643446218634848
876,444597.26666666666,0.12199630314232902,0.23404255319148937,0.0825,90,-0.26824759929669534
877,444606.1625,0.11406844106463877,0.23809523809523808,0.075,80,-0.2761754613743856
878,443940.45714285714,0.10693069306930693,0.2571428571428571,0.0675,70,-0.28331320936971743
879,443912.98333333334,0.10204081632653061,0.2777777777777778,0.0625,60,-0.28820308611249373
880,381303.0101010101,0.04641350210970464,0.14864864864864866,0.0275,99,-0.3438304003293197
881,381139.0444444445,0.04690831556503198,0.15942028985507245,0.0275,90,-0.34333558687399235
882,381150.3875,0.04319654427645789,0.15873015873015872,0.025,80,-0.3470473581625665
883,380661.4142857143,0.04395604395604396,0.18181818181818182,0.025,70,-0.3462878584829804
884,380636.73333333334,0.04444444444444445,0.2,0.025,60,-0.3457994579945799
885,89359.3163265306,0.05543710021321962,0.18840579710144928,0.0325,98,-0.3348068022258047
886,89327.83146067416,0.05603448275862069,0.203125,0.0325,89,-0.33420941968040363
887,89330.86075949368,0.048034934497816595,0.1896551724137931,0.0275,79,-0.34220896794120775
888,89241.97101449275,0.0489977728285078,0.22448979591836735,0.0275,69,-0.34124612961051654
889,89238.16949152542,0.04921700223713646,0.23404255319148937,0.0275,59,-0.34102690020188786
890,956.0,0,0,0.0,98,-0.39024390243902435
891,956.0,0,0,0.0,89,-0.39024390243902435
892,956.0,0,0,0.0,79,-0.39024390243902435
893,956.0,0,0,0.0,69,-0.39024390243902435
894,956.0,0,0,0.0,59,-0.39024390243902435
895,381303.0101010101,0.04641350210970464,0.14864864864864866,0.0275,99,-0.3438304003293197
896,381139.0444444445,0.04690831556503198,0.15942028985507245,0.0275,90,-0.34333558687399235
897,381150.3875,0.04319654427645789,0.15873015873015872,0.025,80,-0.3470473581625665
898,380661.4142857143,0.04395604395604396,0.18181818181818182,0.025,70,-0.3462878584829804
899,380636.73333333334,0.04444444444444445,0.2,0.025,60,-0.3457994579945799
900,658400.191919192,0.40992167101827676,0.42896174863387976,0.3925,99,0.019677768579252408
901,657551.7333333333,0.39563437926330147,0.43543543543543545,0.3625,90,0.005390476824277124
902,657126.4125,0.3753581661891118,0.4395973154362416,0.3275,80,-0.014885736249912573
903,655165.6142857143,0.35649546827794565,0.45038167938931295,0.295,70,-0.0337484341610787
904,654466.6166666667,0.31679999999999997,0.44,0.2475,60,-0.07344390243902438
905,128151.07142857143,0.3274853801169591,0.3076923076923077,0.35,98,-0.06275852232206525
906,128053.9213483146,0.312807881773399,0.308252427184466,0.3175,89,-0.07743602066562533
907,128012.81012658228,0.29581151832460734,0.31043956043956045,0.2825,79,-0.09443238411441701
908,127755.60869565218,0.2916666666666667,0.328125,0.2625,69,-0.09857723577235766
909,127678.84745762713,0.26627218934911245,0.32608695652173914,0.225,59,-0.1239717130899119
910,1058.2448979591836,0,0,0.0,98,-0.39024390243902435
911,1066.426966292135,0,0,0.0,89,-0.39024390243902435
