Combo #,Median Image Size,F1 Score, Precision, Recall, Image Count
46,269108.1460674157,0.3048780487804878,0.23980815347721823,0.41841004184100417,89
47,269085.36708860757,0.30362277170787805,0.2391304347826087,0.415748031496063,79
48,269087.5797101449,0.30183727034120733,0.23834196891191708,0.41144901610017887,69
49,269070.27118644066,0.30130668716372017,0.2384428223844282,0.4091858037578288,59
50,18496.663265306124,0.13628620102214653,0.2094240837696335,0.10101010101010101,98
51,18366.460674157304,0.13018867924528302,0.20116618075801748,0.09623430962343096,89
52,18422.41772151899,0.1072961373390558,0.16835016835016836,0.07874015748031496,79
53,19132.956521739132,0.11965811965811966,0.18846153846153846,0.08765652951699464,69
54,19425.20338983051,0.11714285714285715,0.18552036199095023,0.08559498956158663,59
55,2714157.3232323234,0.43904958677685946,0.3737906772207564,0.5319148936170213,99
56,2714603.111111111,0.4365079365079365,0.3701923076923077,0.5317679558011049,90
57,2715132.9,0.43157224697644814,0.36490850376749195,0.5280373831775701,80
58,2715672.742857143,0.4331395348837209,0.36790123456790125,0.5265017667844523,70
59,2715803.566666667,0.43256997455470736,0.36796536796536794,0.5246913580246914,60
60,2325812.515151515,0.439766081871345,0.319365798414496,0.7058823529411765,99
61,2326116.077777778,0.44082332761578047,0.31965174129353235,0.7099447513812155,90
62,2326462.3125,0.4367149758454106,0.3165266106442577,0.7040498442367601,80
63,2326815.0857142857,0.4327292696320703,0.3139442231075697,0.696113074204947,70
64,2326903.1166666667,0.43184713375796174,0.31273062730627305,0.6975308641975309,60
65,256273.92857142858,0.3051020408163265,0.2559931506849315,0.37752525252525254,98
66,256294.39325842698,0.29567172568858907,0.24764595103578155,0.3668061366806137,89
67,256261.64556962025,0.2993630573248408,0.25133689839572193,0.3700787401574803,79
68,256282.60869565216,0.291304347826087,0.24482338611449453,0.3595706618962433,69
69,256269.86440677967,0.2920203735144313,0.24606580829756797,0.35908141962421714,59
70,18048.602040816328,0.12478632478632479,0.1931216931216931,0.09217171717171717,98
71,17917.34831460674,0.12264150943396226,0.18950437317784258,0.09065550906555091,89
72,17985.79746835443,0.10032715376226828,0.16312056737588654,0.07244094488188976,79
73,18683.608695652172,0.10643564356435645,0.17269076305220885,0.07692307692307693,69
74,18967.322033898305,0.10966810966810966,0.17757009345794392,0.07933194154488518,59
75,2433647.1919191917,0.5104008117706749,0.42918088737201365,0.6295369211514393,99
76,2433885.8333333335,0.5041736227045076,0.42218080149114634,0.6256906077348067,90
77,2434197.7,0.5006226650062267,0.4170124481327801,0.6261682242990654,80
78,2434659.3285714285,0.5014204545454545,0.4192399049881235,0.6236749116607774,70
79,2434760.9166666665,0.5057851239669421,0.42265193370165743,0.6296296296296297,60
80,1971244.2424242424,0.4596535699197296,0.3469387755102041,0.6808510638297872,99
81,1971405.7222222222,0.4558139534883721,0.3436185133239832,0.6767955801104972,90
82,1971684.2125,0.45387840670859536,0.3420221169036335,0.6744548286604362,80
83,1972026.5285714285,0.45470905818836227,0.3442325158946412,0.6696113074204947,70
84,1972064.0833333333,0.45734265734265733,0.3463983050847458,0.6728395061728395,60
85,232941.5918367347,0.3229107447413303,0.2936918304033092,0.35858585858585856,98
86,232947.44943820225,0.3165829145728643,0.288,0.3514644351464435,89
87,232919.7088607595,0.31392045454545453,0.2858990944372574,0.3480314960629921,79
88,232965.57971014493,0.30347054075867635,0.27647058823529413,0.3363148479427549,69
89,232960.7966101695,0.299625468164794,0.27164685908319186,0.33402922755741127,59
90,16946.173469387755,0.08007279344858963,0.14332247557003258,0.05555555555555555,98
91,16824.1797752809,0.08199999999999999,0.14487632508833923,0.05718270571827057,89
92,16894.974683544304,0.06157354618015964,0.1115702479338843,0.04251968503937008,79
93,17566.55072463768,0.06443298969072164,0.1152073732718894,0.044722719141323794,69
94,17821.271186440677,0.06646525679758308,0.12021857923497267,0.04592901878914405,59
95,1999230.3434343433,0.42978914311350386,0.334965034965035,0.5994993742177722,99
96,1999332.1444444444,0.4253842340109072,0.33178654292343385,0.5925414364640884,90
97,1999616.4125,0.42017738359201773,0.3261617900172117,0.5903426791277259,80
98,2000054.0714285714,0.4185161699429296,0.3264094955489614,0.5830388692579506,70
99,2000134.1666666667,0.4212076583210604,0.32798165137614677,0.588477366255144,60
100,1319762.9191919193,0.41653316244793337,0.27993109388458226,0.8135168961201502,99
101,1321231.3333333333,0.41537376586741886,0.27888257575757575,0.81353591160221,90
102,1321990.425,0.41603811036125443,0.2791688865210442,0.8161993769470405,80
103,1322125.8285714285,0.4180995475113122,0.28102189781021897,0.8162544169611308,70
104,1321838.5333333334,0.41806722689075626,0.28067700987306066,0.8189300411522634,60
105,301350.48979591834,0.2907692307692307,0.20907079646017698,0.4772727272727273,98
106,301432.2584269663,0.2911714770797963,0.2092739475289811,0.4783821478382148,89
107,301416.08860759495,0.2968231389284021,0.21234735413839892,0.49291338582677163,79
108,301357.2463768116,0.29386437029063506,0.21016166281755197,0.4883720930232558,69
109,301309.8813559322,0.2981680353758686,0.213768115942029,0.49269311064718163,59
110,19482.928571428572,0.11697806661251017,0.16400911161731208,0.09090909090909091,98
111,19360.977528089887,0.11701170117011701,0.1649746192893401,0.09065550906555091,89
112,19508.189873417723,0.12040816326530611,0.17101449275362318,0.09291338582677165,79
113,20212.36231884058,0.12702078521939955,0.1791530944625407,0.09838998211091235,69
114,20522.745762711864,0.12365591397849462,0.17358490566037735,0.09603340292275574,59
115,3715962.9595959596,0.2005357826253349,0.1444321940463065,0.327909887359199,99
116,3724238.788888889,0.20193521245267143,0.14519056261343014,0.3314917127071823,90
117,3728262.6125,0.2021728861596599,0.14508474576271185,0.3333333333333333,80
118,3729296.685714286,0.20236813778256188,0.14551083591331268,0.3321554770318021,70
119,3727192.533333333,0.20551378446115287,0.14774774774774774,0.3374485596707819,60
120,2531223.01010101,0.3915094339622641,0.26786537574919317,0.7271589486858573,99
121,2532259.0888888887,0.39080459770114945,0.26710593005575267,0.7279005524861878,90
122,2533015.5,0.3863730785209805,0.26345609065155806,0.7242990654205608,80
123,2533531.4285714286,0.384869976359338,0.262750161394448,0.7190812720848057,70
124,2533561.0833333335,0.38499724214009934,0.2629992464204974,0.7181069958847737,60
125,276878.8469387755,0.2637972926067338,0.18190521780756344,0.4797979797979798,98
126,276946.4606741573,0.266256252404771,0.18384697130712008,0.4825662482566248,89
127,276908.16455696203,0.26949740034662045,0.18589360430364615,0.48976377952755906,79
128,276892.5507246377,0.263573543928924,0.18200408997955012,0.4776386404293381,69
129,276854.1525423729,0.2654356607039815,0.18341307814992025,0.4801670146137787,59
130,18632.48979591837,0.09748172217709179,0.1366742596810934,0.07575757575757576,98
131,18513.719101123595,0.09668755595344673,0.135,0.07531380753138076,89
132,18600.91139240506,0.09340101522842639,0.13142857142857142,0.07244094488188976,79
133,19267.884057971016,0.09677419354838711,0.13592233009708737,0.07513416815742398,69
134,19555.64406779661,0.09906291834002677,0.13805970149253732,0.07724425887265135,59
135,2822782.6464646463,0.22117400419287211,0.19026149684400362,0.2640801001251564,99
136,2824071.0888888887,0.22987164527421236,0.198989898989899,0.27209944751381215,90
137,2825091.3875,0.214427531436135,0.18642117376294592,0.2523364485981308,80
138,2825462.314285714,0.2088655146506386,0.18169934640522875,0.24558303886925795,70
139,2825342.066666667,0.20738137082601055,0.18098159509202455,0.24279835390946503,60
140,1958943.1616161617,0.3794492948287441,0.25929325378614043,0.7071339173967459,99
141,1959441.6444444444,0.38063562453806354,0.2598385469223007,0.7113259668508287,90
142,1959731.975,0.38067471886713866,0.259806708357021,0.7118380062305296,80
143,1959924.3142857142,0.37896731406916156,0.2588996763754045,0.7067137809187279,70
144,1959930.8,0.37942477876106195,0.2594553706505295,0.7057613168724279,60
145,249248.7857142857,0.20266272189349113,0.14330543933054393,0.34595959595959597,98
146,249271.8426966292,0.19631901840490798,0.1388888888888889,0.33472803347280333,89
147,249234.6329113924,0.20009136592051166,0.14092664092664092,0.34488188976377954,79
148,249247.21739130435,0.19166666666666668,0.1351947097722263,0.3291592128801431,69
149,249246.61016949153,0.19134673979280928,0.1351118760757315,0.3277661795407098,59
150,17707.64285714286,0.07972270363951474,0.1270718232044199,0.05808080808080808,98
151,17583.303370786518,0.07861936720997123,0.12576687116564417,0.05718270571827057,89
152,17626.78481012658,0.07834602829162132,0.1267605633802817,0.05669291338582677,79
153,18296.782608695652,0.0812807881773399,0.13043478260869565,0.059033989266547404,69
154,18572.915254237287,0.08869814020028612,0.1409090909090909,0.06471816283924843,59
155,2159260.222222222,0.33650475713570355,0.28046744574290483,0.42052565707133915,99
156,2159789.722222222,0.3373759647188534,0.28073394495412846,0.42265193370165743,90
157,2160244.225,0.33002481389578164,0.27422680412371137,0.4143302180685358,80
158,2160585.4857142856,0.32816901408450705,0.2728337236533958,0.411660777385159,70
159,2160745.6,0.32896890343698854,0.27309782608695654,0.41358024691358025,60
160,1734481.505050505,0.32618825722274,0.21694214876033058,0.6570713391739674,99
161,1734766.6555555556,0.3278576317590691,0.21792538671519562,0.6616022099447514,90
162,1734903.8375,0.3281972265023112,0.218014329580348,0.6635514018691588,80
163,1735100.142857143,0.3260105448154657,0.21695906432748538,0.6554770318021201,70
164,1735108.25,0.3213920163766632,0.21389645776566757,0.6460905349794238,60
165,232494.2142857143,0.14437034131031778,0.10472396129766648,0.23232323232323232,98
166,232512.8988764045,0.1408207343412527,0.10200250312891114,0.22733612273361228,89
167,232462.98734177215,0.14202898550724638,0.1024390243902439,0.231496062992126,79
168,232506.42028985507,0.1320022185246811,0.09565916398713827,0.21288014311270126,69
169,232493.7966101695,0.13272608978529604,0.09640831758034027,0.21294363256784968,59
170,17044.816326530614,0.045454545454545456,0.07386363636363637,0.03282828282828283,98
171,16916.662921348314,0.046466602129719266,0.0759493670886076,0.03347280334728033,89
172,16980.20253164557,0.046052631578947366,0.07581227436823104,0.03307086614173228,79
173,17629.44927536232,0.0472636815920398,0.07755102040816327,0.03398926654740608,69
174,17887.22033898305,0.046242774566473986,0.07511737089201878,0.033402922755741124,59
175,1860437.5959595959,0.33484162895927605,0.2493872549019608,0.509386733416771,99
176,1860716.822222222,0.3371194911403907,0.25118483412322273,0.5124309392265194,90
177,1860861.6625,0.3408163265306122,0.2534142640364188,0.5202492211838006,80
178,1861264.0285714285,0.34342258440046564,0.2560763888888889,0.5212014134275619,70
179,1861295.6166666667,0.33875338753387535,0.25252525252525254,0.51440329218107,60
180,1408058.6767676768,0.29767103347889373,0.20985120574653668,0.5118898623279099,99
181,1408154.9666666666,0.2969502407704655,0.20927601809954752,0.511049723756906,90
182,1408232.875,0.2973708068902992,0.20971867007672634,0.5109034267912772,80
183,1408414.5142857144,0.2944214876033058,0.20802919708029197,0.5035335689045937,70
184,1408478.15,0.2961194029850746,0.20857863751051303,0.5102880658436214,60
185,202585.60204081633,0.16100178890876565,0.15254237288135594,0.17045454545454544,98
186,202589.88764044945,0.1659046374918354,0.15601965601965603,0.17712691771269176,89
187,202563.7341772152,0.17221418234442837,0.15930388219544847,0.18740157480314962,79
188,202628.36231884058,0.15859766277128548,0.1486697965571205,0.16994633273703041,69
189,202658.62711864407,0.1544477028347996,0.14522058823529413,0.1649269311064718,59
190,15620.877551020409,0.03951081843838194,0.07749077490774908,0.026515151515151516,98
191,15504.280898876405,0.04361370716510903,0.08536585365853659,0.029288702928870293,89
192,15578.405063291139,0.04613610149942329,0.08620689655172414,0.031496062992125984,79
193,16186.521739130434,0.047182175622542594,0.08823529411764706,0.03220035778175313,69
194,16416.949152542373,0.04878048780487805,0.0903954802259887,0.033402922755741124,59
195,1436950.5454545454,0.26576755255850854,0.194541231126597,0.4192740926157697,99
196,1437026.1333333333,0.2647961420429636,0.19396274887604367,0.4171270718232044,90
197,1437123.1125,0.26193993106843916,0.19150467962562995,0.4143302180685358,80
198,1437374.7142857143,0.26501965188096577,0.194238683127572,0.4169611307420495,70
199,1437439.8333333333,0.26415094339622647,0.19314938154138916,0.4176954732510288,60
200,3145198.515151515,0.26755447941888627,0.25908558030480655,0.2765957446808511,99
201,3153365.3777777776,0.268013468013468,0.2614980289093298,0.27486187845303867,90
202,3155913.4375,0.2625189681335356,0.2559171597633136,0.26947040498442365,80
203,3155718.8571428573,0.2659758203799655,0.26013513513513514,0.27208480565371024,70
204,3153336.45,0.2745490981963928,0.267578125,0.28189300411522633,60
205,287004.6836734694,0.18445121951219515,0.2326923076923077,0.1527777777777778,98
206,287107.1797752809,0.18274111675126908,0.23225806451612904,0.1506276150627615,89
207,287218.9240506329,0.1918328584995252,0.24162679425837322,0.15905511811023623,79
208,287196.97101449274,0.192102454642476,0.23809523809523808,0.16100178890876565,69
209,287176.9491525424,0.19225967540574282,0.2391304347826087,0.16075156576200417,59
210,17971.673469387755,0.06457564575645756,0.11986301369863013,0.04419191919191919,98
211,17682.303370786518,0.059123343527013254,0.10984848484848485,0.040446304044630406,89
212,17420.101265822785,0.06459054209919261,0.1206896551724138,0.04409448818897638,79
213,18031.318840579712,0.0646830530401035,0.11682242990654206,0.044722719141323794,69
214,18405.084745762713,0.06586826347305388,0.1164021164021164,0.04592901878914405,59
215,3265936.121212121,0.06359300476947535,0.08714596949891068,0.05006257822277847,99
216,3273494.033333333,0.0658008658008658,0.08816705336426914,0.052486187845303865,90
217,3276374.4,0.06528189910979229,0.08943089430894309,0.0514018691588785,80
218,3276591.9571428574,0.059734513274336286,0.07988165680473373,0.04770318021201413,70
219,3274423.15,0.06185567010309278,0.08275862068965517,0.04938271604938271,60
220,2830462.393939394,0.2831050228310502,0.2956403269754768,0.2715894868585732,99
221,2832140.7333333334,0.28008752735229764,0.29675425038639874,0.26519337016574585,90
222,2833117.8125,0.27960526315789475,0.2961672473867596,0.26479750778816197,80
223,2833378.8714285716,0.27298050139275765,0.2876712328767123,0.2597173144876325,70
224,2833118.35,0.27497314715359833,0.2876404494382023,0.26337448559670784,60
225,271809.60204081633,0.14077253218884123,0.21983914209115282,0.10353535353535354,98
226,271846.1460674157,0.13865147198480532,0.21726190476190477,0.10181311018131102,89
227,271935.253164557,0.1388888888888889,0.2159468438538206,0.10236220472440945,79
228,271934.2173913043,0.13851761846901578,0.2159090909090909,0.10196779964221825,69
229,271940.28813559323,0.14144271570014147,0.21929824561403508,0.10438413361169102,59
230,17536.275510204083,0.04019138755980862,0.08300395256916997,0.026515151515151516,98
231,17245.08988764045,0.03389830508474576,0.07048458149779736,0.022315202231520222,89
232,16935.974683544304,0.02916160388821385,0.06382978723404255,0.01889763779527559,79
233,17521.971014492752,0.030013642564802184,0.06321839080459771,0.01967799642218247,69
234,17870.542372881355,0.028391167192429023,0.05806451612903226,0.018789144050104383,59
235,2850440.282828283,0.2193103448275862,0.24423963133640553,0.19899874843554444,99
236,2852111.822222222,0.21642363775901766,0.24352331606217617,0.19475138121546962,90
237,2853152.5875,0.2141623488773748,0.24031007751937986,0.19314641744548286,80
238,2853434.7285714285,0.21052631578947367,0.23478260869565218,0.19081272084805653,70
239,2853278.6,0.21229050279329612,0.23227383863080683,0.19547325102880658,60
240,2528797.212121212,0.17979315831344472,0.24672489082969432,0.1414267834793492,99
241,2528533.7333333334,0.17631344612644703,0.24812030075187969,0.13674033149171272,90
242,2529179.1625,0.17617617617617615,0.24649859943977592,0.13707165109034267,80
243,2529685.3714285716,0.17787913340935005,0.2508038585209003,0.13780918727915195,70
244,2530082.3,0.18062827225130892,0.24820143884892087,0.1419753086419753,60
245,255353.51020408163,0.08942390369733448,0.14016172506738545,0.06565656565656566,98
246,255361.6966292135,0.09723546234509058,0.1536144578313253,0.07112970711297072,89
247,255433.25316455695,0.08620689655172414,0.13651877133105803,0.06299212598425197,79
248,255442.84057971014,0.0785276073619632,0.125,0.057245080500894455,69
249,255457.16949152542,0.07714285714285714,0.12217194570135746,0.05636743215031315,59
250,17002.377551020407,0.029761904761904764,0.06944444444444445,0.01893939393939394,98
251,16722.61797752809,0.02841530054644809,0.06565656565656566,0.01813110181311018,89
252,16392.67088607595,0.02743142144638404,0.0658682634730539,0.01732283464566929,79
253,16952.579710144928,0.022440392706872373,0.05194805194805195,0.014311270125223614,69
254,17296.033898305086,0.025806451612903222,0.05673758865248227,0.016701461377870562,59
255,2533665.101010101,0.17991967871485942,0.25112107623318386,0.14017521902377972,99
256,2533420.8,0.17985611510791366,0.25773195876288657,0.13812154696132597,90
257,2534091.875,0.18016194331983806,0.25722543352601157,0.13862928348909656,80
258,2534587.5428571426,0.18539976825028967,0.26936026936026936,0.1413427561837456,70
259,2535036.1166666667,0.19148936170212766,0.2706766917293233,0.14814814814814814,60
260,2372584.6868686867,0.1250989707046714,0.17025862068965517,0.09887359198998748,99
261,2372424.9111111113,0.1240174672489083,0.16864608076009502,0.09806629834254144,90
262,2372911.4375,0.12586037364798425,0.17066666666666666,0.09968847352024922,80
263,2373320.4714285713,0.1214848143982002,0.16718266253869968,0.09540636042402827,70
264,2373663.2,0.1212121212121212,0.1684981684981685,0.09465020576131687,60
265,245327.3775510204,0.06591639871382637,0.09070796460176991,0.05176767676767677,98
266,245328.65168539327,0.07288888888888888,0.10049019607843138,0.05718270571827057,89
267,245388.25316455695,0.062000000000000006,0.08493150684931507,0.048818897637795275,79
268,245406.57971014493,0.05263157894736842,0.07301587301587302,0.04114490161001789,69
269,245422.0338983051,0.05073431241655541,0.07037037037037037,0.03966597077244259,59
270,16655.80612244898,0.03564356435643564,0.08256880733944955,0.022727272727272728,98
271,16383.370786516854,0.03474484256243214,0.0784313725490196,0.022315202231520222,89
272,16045.518987341773,0.032138442521631644,0.07471264367816093,0.02047244094488189,79
273,16595.289855072464,0.025034770514603618,0.05625,0.016100178890876567,69
274,16935.93220338983,0.02254428341384863,0.04929577464788732,0.014613778705636743,59
275,2375485.1414141413,0.13015873015873014,0.17787418655097614,0.10262828535669587,99
276,2375348.644444444,0.13100436681222707,0.17814726840855108,0.10359116022099447,90
277,2375831.275,0.13569321533923304,0.184,0.10747663551401869,80
278,2376241.6,0.13048368953880765,0.17956656346749225,0.10247349823321555,70
279,2376606.0166666666,0.13157894736842107,0.18248175182481752,0.102880658436214,60
280,2096150.878787879,0.05834683954619125,0.08275862068965517,0.04505632040050062,99
281,2095841.4444444445,0.0603371783496007,0.08436724565756824,0.04696132596685083,90
282,2096119.3875,0.05782652043868395,0.08033240997229917,0.045171339563862926,80
283,2096489.2142857143,0.05227272727272727,0.0732484076433121,0.04063604240282685,70
284,2096867.5333333334,0.05319148936170213,0.07518796992481203,0.0411522633744856,60
285,225031.3469387755,0.03372681281618887,0.050761421319796954,0.025252525252525252,98
286,225022.98876404495,0.037209302325581395,0.055865921787709494,0.02789400278940028,89
287,225080.32911392406,0.029258098223615463,0.043478260869565216,0.02204724409448819,79
288,225116.69565217392,0.024125452352231604,0.037037037037037035,0.017889087656529516,69
289,225142.37288135593,0.022727272727272728,0.035555555555555556,0.016701461377870562,59
290,15857.285714285714,0.016753926701570682,0.049079754601226995,0.010101010101010102,98
291,15591.393258426966,0.018583042973286872,0.05555555555555555,0.011157601115760111,89
292,15288.898734177215,0.02346805736636245,0.06818181818181818,0.014173228346456693,79
293,15816.333333333334,0.026392961876832845,0.07317073170731707,0.016100178890876567,69
294,16138.57627118644,0.023890784982935155,0.06542056074766354,0.014613778705636743,59
295,2097036.2626262626,0.05723630417007358,0.08254716981132075,0.04380475594493116,99
296,2096738.388888889,0.05898123324396783,0.08354430379746836,0.04558011049723757,90
297,2097024.8125,0.05817452357071213,0.08169014084507042,0.045171339563862926,80
298,2097395.8857142855,0.05028571428571429,0.07119741100323625,0.038869257950530034,70
299,2097746.7333333334,0.05093833780160858,0.07307692307692308,0.03909465020576132,60
300,2540161.0404040404,0.4763271162123386,0.38544891640866874,0.623279098873592,99
301,2545678.7333333334,0.4700944386149003,0.3790186125211506,0.6187845303867403,90
302,2547665.175,0.46961651917404124,0.3779677113010446,0.6199376947040498,80
303,2547694.657142857,0.4671140939597315,0.37662337662337664,0.6148409893992933,70
304,2546201.25,0.4713275726630008,0.3811944091486658,0.6172839506172839,60
305,219291.91836734695,0.2446393762183236,0.1992063492063492,0.31691919191919193,98
306,219332.80898876404,0.24248927038626605,0.1970357454228422,0.31520223152022314,89
307,219393.3670886076,0.2480243161094225,0.201980198019802,0.32125984251968503,79
308,219416.36231884058,0.24187975120939878,0.19707207207207209,0.31305903398926654,69
309,219412.83050847458,0.23728813559322035,0.19342105263157894,0.3068893528183716,59
310,1678,0.0024752475247524757,0.0625,0.0012626262626262627,98
311,1672.9550561797753,0.0027285129604365617,0.0625,0.001394700139470014,89
312,1636.5696202531647,0.0030864197530864196,0.07692307692307693,0.0015748031496062992,79
313,1667.7391304347825,0.003496503496503497,0.07692307692307693,0.0017889087656529517,69
314,1688.3898305084747,0.004065040650406504,0.07692307692307693,0.0020876826722338203,59
315,2543065.9292929294,0.4722753346080306,0.3820572312451663,0.6182728410513142,99
316,2548586.7555555557,0.46460409019402205,0.37447168216398985,0.611878453038674,90
317,2550575.825,0.4633569739952718,0.37333333333333335,0.6105919003115264,80
318,2550597.057142857,0.4620550705171256,0.37269772481040087,0.607773851590106,70
319,2549066.1166666667,0.464313725490196,0.37515842839036756,0.6090534979423868,60
320,2057943.7171717172,0.29498000888494,0.22865013774104684,0.41551939924906134,99
321,2058630.1444444444,0.2915650901999025,0.22532027128862095,0.4129834254143646,90
322,2059246.45,0.29150684931506854,0.22485207100591717,0.4143302180685358,80
323,2059526.9571428571,0.2942643391521197,0.22736030828516376,0.4169611307420495,70
324,2059465.1666666667,0.2981818181818182,0.23059617547806524,0.4218106995884774,60
325,205605.39795918367,0.19907168643630735,0.16826503923278116,0.24368686868686867,98
326,205622.11235955055,0.19692657939669891,0.16634615384615384,0.2412831241283124,89
327,205663.74683544305,0.19923857868020303,0.16684378320935175,0.247244094488189,79
328,205689.57971014493,0.19554277498202732,0.16346153846153846,0.24329159212880144,69
329,205693.22033898305,0.1936026936026936,0.1622002820874471,0.24008350730688935,59
330,1643.061224489796,0.0,0.0,0.0,98
331,1637.4494382022472,0.0,0.0,0.0,89
332,1604.6962025316457,0.0,0.0,0.0,79
333,1634.2898550724638,0.0,0.0,0.0,69
334,1653.4745762711864,0.0,0.0,0.0,59
335,2057943.7171717172,0.29498000888494,0.22865013774104684,0.41551939924906134,99
336,2058630.1444444444,0.2915650901999025,0.22532027128862095,0.4129834254143646,90
337,2059246.45,0.29150684931506854,0.22485207100591717,0.4143302180685358,80
338,2059526.9571428571,0.2942643391521197,0.22736030828516376,0.4169611307420495,70
339,2059465.1666666667,0.2981818181818182,0.23059617547806524,0.4218106995884774,60
340,1816430.2121212122,0.1935788479697828,0.155420773313116,0.2565707133917397,99
341,1816517.1555555556,0.19087136929460582,0.15282392026578073,0.2541436464088398,90
342,1816848.4625,0.19080860965677718,0.1522748375116063,0.2554517133956386,80
343,1817138.342857143,0.19066666666666668,0.15310492505353318,0.25265017667844525,70
344,1817246.9666666666,0.19764705882352943,0.1596958174904943,0.25925925925925924,60
345,190778.5306122449,0.17692767483562463,0.16799091940976163,0.18686868686868688,98
346,190794.1348314607,0.17689768976897688,0.16791979949874686,0.18688981868898186,89
347,190818.48101265822,0.18087472201630836,0.17086834733893558,0.1921259842519685,79
348,190840.33333333334,0.17346938775510207,0.16531604538087522,0.18246869409660108,69
349,190843.66101694916,0.172,0.16506717850287908,0.17954070981210857,59
350,1604.0408163265306,0.0,0.0,0.0,98
351,1601.1797752808989,0.0,0.0,0.0,89
352,1565.2151898734178,0.0,0.0,0.0,79
353,1592.8840579710145,0.0,0.0,0.0,69
354,1610.677966101695,0.0,0.0,0.0,59
355,1816430.2121212122,0.1935788479697828,0.155420773313116,0.2565707133917397,99
356,1816517.1555555556,0.19087136929460582,0.15282392026578073,0.2541436464088398,90
357,1816848.4625,0.19080860965677718,0.1522748375116063,0.2554517133956386,80
358,1817138.342857143,0.19066666666666668,0.15310492505353318,0.25265017667844525,70
359,1817246.9666666666,0.19764705882352943,0.1596958174904943,0.25925925925925924,60
360,1698563.7878787878,0.16582914572864324,0.1385390428211587,0.2065081351689612,99
361,1698644.4555555556,0.1654636313159356,0.13834726090993502,0.2058011049723757,90
362,1698875.05,0.16374999999999998,0.13674321503131523,0.20404984423676012,80
