Combo #,Median Image Size,F1 Score, Precision, Recall, Image Count
165,177686.7857142857,0.15766923736075406,0.08914728682170543,0.6814814814814815,98
166,177680.35955056178,0.15789473684210528,0.08936170212765958,0.6774193548387096,89
167,177677.78481012658,0.1543340380549683,0.08742514970059881,0.6576576576576577,79
168,177682.46376811594,0.16019417475728154,0.09090909090909091,0.673469387755102,69
169,177686.57627118644,0.15804597701149428,0.08972267536704731,0.6626506024096386,59
170,12680.642857142857,0.5033112582781457,0.4550898203592814,0.562962962962963,98
171,12622.23595505618,0.4945454545454545,0.4503311258278146,0.5483870967741935,89
172,12547.962025316456,0.47346938775510206,0.43283582089552236,0.5225225225225225,79
173,12513.246376811594,0.485981308411215,0.4482758620689655,0.5306122448979592,69
174,12419.06779661017,0.47513812154696133,0.4387755102040816,0.5180722891566265,59
175,1263714.494949495,0.276657060518732,0.17235188509874327,0.7007299270072993,99
176,1263850.5111111111,0.27156549520766776,0.17,0.6746031746031746,90
177,1264131.8375,0.26211849192100545,0.16441441441441443,0.6460176991150443,80
178,1264469.657142857,0.26369168356997974,0.16539440203562342,0.65,70
179,1264602.7,0.2663551401869159,0.1661807580174927,0.6705882352941176,60
180,1033815.5454545454,0.20969162995594715,0.11923847695390781,0.8686131386861314,99
181,1033919.3222222222,0.20849420849420847,0.11868131868131868,0.8571428571428571,90
182,1034104.6,0.20719738276990185,0.1181592039800995,0.8407079646017699,80
183,1034350.5857142857,0.21197007481296756,0.12108262108262108,0.85,70
184,1034419.7666666667,0.20930232558139533,0.11940298507462686,0.8470588235294118,60
185,151027.26530612246,0.18547486033519556,0.10921052631578948,0.6148148148148148,98
186,151011.47191011236,0.18181818181818182,0.1072463768115942,0.5967741935483871,89
187,151006.59493670886,0.18030513176144244,0.10655737704918032,0.5855855855855856,79
188,151003.98550724637,0.1864951768488746,0.11068702290076336,0.5918367346938775,69
189,150993.61016949153,0.1845574387947269,0.109375,0.5903614457831325,59
190,11809.142857142857,0.358974358974359,0.27450980392156865,0.5185185185185185,98
191,11753.38202247191,0.34349030470914127,0.2616033755274262,0.5,89
192,11681,0.33749999999999997,0.2583732057416268,0.4864864864864865,79
193,11641.27536231884,0.35125448028673834,0.27071823204419887,0.5,69
194,11554.542372881357,0.3489361702127659,0.26973684210526316,0.4939759036144578,59
195,1038260.3232323233,0.20925925925925928,0.11983032873807,0.8248175182481752,99
196,1038436.2888888889,0.20689655172413793,0.1186046511627907,0.8095238095238095,90
197,1038617.525,0.20412844036697247,0.11725955204216074,0.7876106194690266,80
198,1038883.8,0.21287779237844942,0.12254160363086233,0.81,70
199,1038951.8,0.2113323124042879,0.12147887323943662,0.8117647058823529,60
200,2638362.303030303,0.3355932203389831,0.2185430463576159,0.7226277372262774,99
201,2649100.3666666667,0.33766233766233766,0.22033898305084745,0.7222222222222222,90
202,2651996.9375,0.33195020746887965,0.21680216802168023,0.7079646017699115,80
203,2650568.8714285716,0.33962264150943394,0.2222222222222222,0.72,70
204,2649706.55,0.33516483516483514,0.21863799283154123,0.7176470588235294,60
205,255719.27551020408,0.18711018711018707,0.13005780346820808,0.3333333333333333,98
206,255864.91011235956,0.17431192660550457,0.12179487179487179,0.3064516129032258,89
207,255939.40506329114,0.1593830334190231,0.11151079136690648,0.27927927927927926,79
208,255929.6811594203,0.16326530612244897,0.11428571428571428,0.2857142857142857,69
209,255921.6779661017,0.17123287671232876,0.11961722488038277,0.30120481927710846,59
210,5480.489795918367,0.0,0.0,0.0,98
211,5462.359550561798,0.0,0.0,0.0,89
212,5454.392405063291,0.0,0.0,0.0,79
213,5418.478260869565,0.0,0.0,0.0,69
214,5405.220338983051,0.0,0.0,0.0,59
215,2725417.9393939395,0.18995929443690637,0.11666666666666667,0.5109489051094891,99
216,2736315.8444444444,0.18020679468242246,0.11070780399274047,0.48412698412698413,90
217,2739387.9625,0.1760797342192691,0.1083844580777096,0.4690265486725664,80
218,2738024.342857143,0.1797323135755258,0.1111111111111111,0.47,70
219,2737191.8666666667,0.17660044150110374,0.10869565217391304,0.47058823529411764,60
220,2404552.898989899,0.2867383512544803,0.19002375296912113,0.583941605839416,99
221,2406963.8,0.2891566265060241,0.1935483870967742,0.5714285714285714,90
222,2407777.0375,0.2780269058295964,0.18618618618618618,0.5486725663716814,80
223,2407446.8857142855,0.3033419023136247,0.2041522491349481,0.59,70
224,2407041.0833333335,0.2953846153846154,0.2,0.5647058823529412,60
225,241313.67346938775,0.05098039215686275,0.034666666666666665,0.0962962962962963,98
226,241317.1797752809,0.047516198704103674,0.032448377581120944,0.08870967741935484,89
227,241352.83544303797,0.04295942720763723,0.02922077922077922,0.08108108108108109,79
228,241367.115942029,0.043243243243243246,0.029411764705882353,0.08163265306122448,69
229,241372.33898305084,0.049999999999999996,0.03375527426160337,0.0963855421686747,59
230,5373.642857142857,0.0273972602739726,0.03571428571428571,0.022222222222222223,98
231,5355.5842696629215,0.03045685279187817,0.0410958904109589,0.024193548387096774,89
232,5349.215189873417,0.022988505747126436,0.031746031746031744,0.018018018018018018,79
233,5312.753623188406,0.025974025974025972,0.03571428571428571,0.02040816326530612,69
234,5300.28813559322,0.030303030303030304,0.04081632653061224,0.024096385542168676,59
235,2408173.4545454546,0.31617647058823534,0.2113022113022113,0.6277372262773723,99
236,2410529.322222222,0.31275720164609055,0.2111111111111111,0.6031746031746031,90
237,2411354.75,0.2929061784897025,0.19753086419753085,0.5663716814159292,80
238,2411040.185714286,0.3157894736842105,0.21428571428571427,0.6,70
